"id","sender_name","experience_text","published_date"
2755,ناشناس,«من تئاتر کار می‌کنم. سال‌ها زحمت کشیدم و درس خوندم. تئاتر، زمان کرونا تعطیل شد، یه مدت ۱۴۰۱ تعطیل شد. تازه داشتم دوباره به فضا برمیگشتم و کار می‌کردم که از ۱۸ دی اجراها و پروژه‌هایی که شروع شده‌بود تعطیل شد. هیچ منبع درآمدی ندارم. مادر بازنشسته‌م خرجم رو میده. با توجه به شرایط تا ماه‌ها تئاتری در کار نخواهد بود. بدون اینترنت تبلیغی هم نمیشه کرد. با اینترنت  زبان میخوندم، شاید بتونم کار دیگه‌ای پیدا کنم. اینترنت هم قطع شد. هیچ امیدی به آینده ندارم.»,2026-03-17 00:00:00.000 +0330
2756,س ، مترجم,«کتاب ترجمه می کنم و برای افزایش کیفیت کار وابسته به انواع منابع آنلاینم. درآمد ناچیزی دارم که معمولاً هم تا یکی دو سال بعد از ترجمه هر کتاب وصول می کنم. حالا که اینترنت قطعه، دسترسی به منابع ندارم، کار کم‌درآمدم، بی درآمد شده و به فکر تغییر شغل افتادم.»,2026-03-17 00:00:00.000 +0330
2757,الهام ، دانشجو، مترجم,«یه مترجم فریلنسرم که با سایت‌ و تیم‌های خارجی کار می‌کردم، و الان فقط وظایفی رو دستم مونده که تحویل ندادم البته اونا به این غیب شدن های ناگهانی من به خاطر قطعی نت عادت کردن و فقط خجالتش برای من می‌مونه و احتمال اینکه دیگه هیچکس نخواد با یه ایرانی کار کنه.»,2026-03-17 00:00:00.000 +0330
2758,ناشناس ، سرباز، و برنامه‌نویس,«من یک سربازم. حقوقم نصف حداقل حقوق کارگر هم نمیشه و کفاف گذران زندگی نمیده. برای همین کار طراحی سایت برای کسب و کارها انجام میدادم، ولی بعد قطعی‌ اینترنت دی ماه، نه تنها کسی سایت نمیخره بلکه همون کسب و کارهایی که ممکن بود مشتری بشن دارن ورشکست میشن. هر چی پول داشتم تو بورس و یا به صورت رمزارز بود، که اولی به دلیل جنگ مسدوده و دومی به دلیل بی اینترنتی. من دیگه پولی ندارم. دردناکتر این که میبینم قشر کثیری از جامعه از این قطعی که چنین آسیبهایی به من و امثال من میزنه خوشحالن...»,2026-03-17 00:00:00.000 +0330
2759,بابک ، کارمند,«سالها روی یک استراتژی معاملاتی کار کردم. توی این مسیر همه ی پس اندازم رو دادم. ماشینم رو دادم. اما باور داشتم که بالاخره به نتیجه میرسم. درست زمانی که شروع کردم به استفاده از سیستم و دیدن نتیجه ، اینترنت در دی ماه قطع شد و بعدش هم اسفند ماه.الان فقط به این فکر میکنم که برم تو یکی از کشورهای همسایه یه کنجی پیدا کنم و کارم رو بکنم . از یک چیز مطمئنم حداقل در مورد اینترنت دیگه به جمهوری اسلامی هرگز اعتماد نمیکنم.»,2026-03-17 00:00:00.000 +0330
2760,ناشناس ، مهندس نرم افزار,«۳۸ سالمه به خاطر همین نداشتن امنیت شغلی نتونستم ازدواج‌کنم. برای مهاجرت هم پدر پیری دارم که نمیتونم تنهاش بزارم.  بعد کلی بیکاری بعد از دانشگاه و فشار و گذشت از موانع تحریم و خودتحریمی و فیلتر و لیست سیاه .. آخرش با سر سختی به یه درامدی رسیدم. قرار دادم با شرکت خارجیه. به خاطر قطع اینترنت همه‌پروژه ها متوقف شده و اصلا خبر ندارم کارم رو به کس دیگه ای دادن یا نه. هر چی توی ده سال با بدبختی انجام دادم داره دود میشه میره هوا. اونی که اینترنت رو بسته میاد خرج من و خانوادم رو بده؟»,2026-03-17 00:00:00.000 +0330
2761,آرش ، مدیر فروش بازار انگلیسی,"«بنده صاحب یک کال سنتر هستم، کال سنتر بزرگی نیست، فقط خودم و 2 تا بنده خدای دیگر می تونستیم یک حقوق ثابت و قابل قبول داشته باشیم، از بیزنس هایی که با ما کار می کردن نمیشود توقع داشت که 400 ساعتی که ما غیب شدیم رو نا دید بگیرند.
در ایران هرگز نمی شود درآمد قابل قبول و مستقل داشت.»",2026-03-17 00:00:00.000 +0330
2762,مجید ، گیمر,«ماشینم رو فروختم ، خونه رهن کردم که روی فعالیت درآمد دلاریم تمرکز کنم نتیجه هم خوب میداد اما اینترنت قطع شد و من موندم و آخرین رقم های موجودی کارت که رو به پایانه ...»,2026-03-17 00:00:00.000 +0330
2763,ناشناس ، دانشجو,«من یه دانشجوی دکترا هستم. قبل قطعی اینترنت داشتم رو مقالم کار میکردم. اما متوقف شده  در کنار اون تمام کار های دیگه که برای پروژم نیازه هم متوقف شده چون هر مرحله از کار ما نیاز به سرچ در اینترنت داره.»,2026-03-17 00:00:00.000 +0330
2764,کوثر,«چه تاثیر گذار باشه چه نباشه فقط همینو میتونم بگم نبود اینترنت چنان تاثیر وحشتناکی روی اعصاب من گذاشته از استرس، که هر لحظه به کارای خطرناک فکر میکنم و تا خود صبح بیدارم و روزا به زور قرص خودمو به خواب میزنم تا فقط بگذره... شما متوجه نیستید نبود اینترنت واسه یه آدم تنها چه خلا ترسناکیه.من‌فقط یکی از این میلیون‌ها جوونی هستم که لبه‌ی پرتگاه وایسادم و البته که مهم نیست برا کسایی که اینکارو میکنن با زندگیمون»,2026-03-17 00:00:00.000 +0330
2765,Rya ، دانشجو,"«من حداقل ۵ سال روی اکانت گیمم هزینه کردم، پیچ اصلیم با دوستانم در جاهای دیگه دنیا در اینتراکشن داره، مشغول انجام کارهام برای مهاجرت بودم، الان هم ارزش اکانتم به خاطر از دست دادن ایونت‌ها از بین رفته، هم ارزش پیجم، هم کارهام... تمام زندگیم متوقف شده، شبیه مرده ها فقط بیدار میشم و صبر میکنم تا باز خوابم بگیره، مدتهاست از دوستام خبر ندارم... 

ما فقط یه زندگی ساده خواستیم؛»",2026-03-17 00:00:00.000 +0330
2766,مهدی ، دانشجو,"«یکم خجالت می‌کشم از دغدغم بگم ، ولی باید گفت ، چون اینترنت ، حق همه هست نه یک صنف خاص ، منم باید صدای امثالم باشم . 
من یه آدم عادیِ عادیم . اوقات فراغت خودم توی اینترنت بودم و معمولا ولاگ نگاه میکردم ویا پادکست گوش می‌دادم . اینترنت من رو با کتاب های جدید آشنا کرد و من از طریق فضای آزاد اینترنت با کتاب های مختلف آشنا شدم و با کمک هوش مصنوعی به فهم خودم از کتاب های سخت خوان کمک می کردم . الان همه این ها دود شدن و رفتن هوا .چرا؟ چون صلاحیت تصمیم گرفتن رو برای زندگی رو ندارم.»",2026-03-17 00:00:00.000 +0330
2767,ناشناس,«من چندرقاز پول داشتم تو کریپتو تو قطعی 18 دی نتونستم سرمایه مو مدیریت بکنم و وقتی اینترنت وصل شد دیدم 80 دلار ضرر کردم در صورتی که کاملا قابل جلوگیری بود»,2026-03-17 00:00:00.000 +0330
2768,آریا ، برنامه نویس,«برنامه نویسم و توی تلگرام هم خدمات مجازی دارم، بالغ بر سه تا ربات ارائه خدمات رو مدیریت میکنم، الان بیش از ۴۰۰ ساعته که به اینترنت دسترسی ندارم، هیچ درآمدی ندارم، تمام راه های درآمدیم بسته شده و حساب های بانکی روز به روز موجودیشون کمتر میشه و نمیشه کاری کرد»,2026-03-17 00:00:00.000 +0330
